Date,Adjusted Close,Close,High,Low,Open,Volume
2022-04-13,8112.81884765625,8116.0,8218.0,8092.0,8172.0,494198
2022-04-14,8146.80517578125,8150.0,8162.0,8060.0,8072.0,826162
2022-04-19,7956.87939453125,7960.0,8182.0,7842.0,8182.0,426903
2022-04-20,8094.82568359375,8098.0,8148.0,7976.0,8010.0,443138
2022-04-21,8006.85986328125,8010.0,8180.0,7986.0,8138.0,551275
2022-04-22,8012.857421875,8016.0,8072.0,7871.2880859375,7958.0,851875
2022-04-25,8064.8369140625,8068.0,8102.0,7834.0,7942.0,803036
2022-04-26,8080.83056640625,8084.0,8198.0,8032.0,8116.0,705064
2022-04-27,7956.87939453125,7960.0,8104.0,7868.0,8070.0,864199
2022-04-28,7869.60595703125,7872.0,8010.0,7812.0,7992.0,551752
2022-04-29,7913.59228515625,7916.0,7968.0,7834.0,7886.0,1447611
2022-05-03,7789.63037109375,7792.0,7880.0,7782.0,7848.0,798329
2022-05-04,7489.72119140625,7492.0,7774.0,7454.0,7764.0,573967
2022-05-05,7455.732421875,7458.0,7660.0,7444.0,7562.0,516979
2022-05-06,7293.7802734375,7296.0,7522.0,7232.0,7442.0,1094185
2022-05-09,7047.85546875,7050.0,7258.0,7032.0,7244.0,590184
2022-05-10,7249.79443359375,7252.0,7312.0,7082.0,7098.0,913093
2022-05-11,7217.80419921875,7220.0,7282.0,7140.0,7264.0,1034849
2022-05-12,7217.80419921875,7220.0,7258.0,7042.0,7172.0,653258
2022-05-13,7217.80419921875,7220.0,7234.0,7076.0,7204.0,366287
2022-05-16,7143.8271484375,7146.0,7274.0,7134.0,7262.0,481347
2022-05-17,7321.7724609375,7324.0,7346.0,7148.0,7172.0,663849
2022-05-18,7223.802734375,7226.0,7419.09912109375,7222.0,7326.0,1330123
2022-05-19,7163.8203125,7166.0,7212.990234375,6928.0,7184.0,500196
2022-05-20,7267.7890625,7270.0,7270.0,7156.0,7230.0,494729
2022-05-23,7301.779296875,7304.0,7416.0,7272.0,7366.0,419519
2022-05-24,7303.7783203125,7306.0,7352.0,7248.0,7314.0,1270490
2022-05-25,7323.7724609375,7326.0,7330.0,7226.994140625,7306.0,880074
2022-05-26,7387.75244140625,7390.0,7390.0,7276.0,7304.0,544206
2022-05-27,7555.701171875,7558.0,7562.0,7386.0,7426.0,916698
2022-05-30,7585.6923828125,7588.0,7588.0,7442.0,7542.0,476471
2022-05-31,7399.7490234375,7402.0,7578.0,7354.0,7562.0,1287807
2022-06-01,7141.8271484375,7144.0,7468.0,7138.0,7438.0,1179791
2022-06-06,7325.77197265625,7328.0,7356.0,7188.0,7192.0,492869
2022-06-07,7123.8330078125,7126.0,7262.0,7120.0,7240.0,539375
2022-06-08,7095.84130859375,7098.0,7144.0,6932.0,7144.0,650652
2022-06-09,7107.83740234375,7110.0,7122.0,7044.0,7078.0,466396
2022-06-10,7049.85546875,7052.0,7082.0,6974.0,7068.0,592503
2022-06-13,6863.91162109375,6866.0,7112.0,6840.0,6972.0,971857
2022-06-14,6735.95068359375,6738.0,6966.0,6710.0,6894.0,722591
2022-06-15,7085.84423828125,7088.0,7196.0,6916.0,6930.0,3137217
2022-06-16,7251.7939453125,7254.0,7272.0,7058.0,7072.0,1010729
2022-06-17,7127.83154296875,7130.0,7272.0,7114.0,7258.0,1378755
2022-06-20,7075.84765625,7078.0,7174.0,6982.0,7112.0,665257
2022-06-21,7163.8203125,7166.0,7182.0,7000.0,7012.0,336291
2022-06-22,7335.7685546875,7338.0,7354.0,7088.0,7160.0,1183876
2022-06-23,7461.7294921875,7464.0,7464.0,7250.0,7316.0,682834
2022-06-24,7597.6884765625,7600.0,7698.0,7458.0,7500.0,711087
2022-06-27,7661.6689453125,7664.0,7712.0,7576.0,7630.0,925756
2022-06-28,7745.64306640625,7748.0,7832.0,7670.0,7678.0,568128
